RT_well_position,RT_barcode,hash_well,RT_condition
E07,RT_BC_151,03G02,BT333GF
E07,RT_BC_151,03G03,BT333GF
E07,RT_BC_151,03G04,BT333GF
E07,RT_BC_151,03G05,BT333GF
E07,RT_BC_151,03G06,BT333GF
E07,RT_BC_151,03G07,BT333GF
E07,RT_BC_151,03G08,BT333GF
E07,RT_BC_151,03G09,BT333GF
E07,RT_BC_151,03G10,BT333GF
E07,RT_BC_151,03G11,BT333GF
E07,RT_BC_151,03G12,BT333GF
E07,RT_BC_151,03H01,BT333GF
E07,RT_BC_151,03H02,BT333GF
E07,RT_BC_151,03H03,BT333GF
E07,RT_BC_151,03H04,BT333GF
E07,RT_BC_151,03H05,BT333GF
E07,RT_BC_151,03H06,BT333GF
E07,RT_BC_151,03H07,BT333GF
E07,RT_BC_151,03H08,BT333GF
E07,RT_BC_151,03H09,BT333GF
E07,RT_BC_151,03H10,BT333GF
E07,RT_BC_151,03H11,BT333GF
E07,RT_BC_151,03H12,BT333GF
E08,RT_BC_152,01A01,BT333GF
E08,RT_BC_152,01A02,BT333GF
E08,RT_BC_152,01A03,BT333GF
E08,RT_BC_152,01A04,BT333GF
E08,RT_BC_152,01A05,BT333GF
E08,RT_BC_152,01A06,BT333GF
E08,RT_BC_152,01A07,BT333GF
E08,RT_BC_152,01A08,BT333GF
E08,RT_BC_152,01A09,BT333GF
E08,RT_BC_152,01A10,BT333GF
E08,RT_BC_152,01A11,BT333GF
E08,RT_BC_152,01A12,BT333GF
E08,RT_BC_152,01B01,BT333GF
E08,RT_BC_152,01B02,BT333GF
E08,RT_BC_152,01B03,BT333GF
E08,RT_BC_152,01B04,BT333GF
E08,RT_BC_152,01B05,BT333GF
E08,RT_BC_152,01B06,BT333GF
E08,RT_BC_152,01B07,BT333GF
E08,RT_BC_152,01B08,BT333GF
E08,RT_BC_152,01B09,BT333GF
E08,RT_BC_152,01B10,BT333GF
E08,RT_BC_152,01B11,BT333GF
E08,RT_BC_152,01B12,BT333GF
E08,RT_BC_152,01C01,BT333GF
E08,RT_BC_152,01C02,BT333GF
E08,RT_BC_152,01C03,BT333GF
E08,RT_BC_152,01C04,BT333GF
E08,RT_BC_152,01C05,BT333GF
E08,RT_BC_152,01C06,BT333GF
E08,RT_BC_152,01C07,BT333GF
E08,RT_BC_152,01C08,BT333GF
E08,RT_BC_152,01C09,BT333GF
E08,RT_BC_152,01C10,BT333GF
E08,RT_BC_152,01C11,BT333GF
E08,RT_BC_152,01C12,BT333GF
E08,RT_BC_152,01D01,BT333GF
E08,RT_BC_152,01D02,BT333GF
E08,RT_BC_152,01D03,BT333GF
E08,RT_BC_152,01D04,BT333GF
E08,RT_BC_152,01D05,BT333GF
E08,RT_BC_152,01D06,BT333GF
E08,RT_BC_152,01D07,BT333GF
E08,RT_BC_152,01D08,BT333GF
E08,RT_BC_152,01D09,BT333GF
E08,RT_BC_152,01D10,BT333GF
E08,RT_BC_152,01D11,BT333GF
E08,RT_BC_152,01D12,BT333GF
E08,RT_BC_152,01E01,BT333GF
E08,RT_BC_152,01E02,BT333GF
E08,RT_BC_152,01E03,BT333GF
E08,RT_BC_152,01E04,BT333GF
E08,RT_BC_152,01E05,BT333GF
E08,RT_BC_152,01E06,BT333GF
E08,RT_BC_152,01E07,BT333GF
E08,RT_BC_152,01E08,BT333GF
E08,RT_BC_152,01E09,BT333GF
E08,RT_BC_152,01E10,BT333GF
E08,RT_BC_152,01E11,BT333GF
E08,RT_BC_152,01E12,BT333GF
E08,RT_BC_152,01F01,BT333GF
E08,RT_BC_152,01F02,BT333GF
E08,RT_BC_152,01F03,BT333GF
E08,RT_BC_152,01F04,BT333GF
E08,RT_BC_152,01F05,BT333GF
E08,RT_BC_152,01F06,BT333GF
E08,RT_BC_152,01F07,BT333GF
E08,RT_BC_152,01F08,BT333GF
E08,RT_BC_152,01F09,BT333GF
E08,RT_BC_152,01F10,BT333GF
E08,RT_BC_152,01F11,BT333GF
E08,RT_BC_152,01F12,BT333GF
E08,RT_BC_152,01G01,BT333GF
E08,RT_BC_152,01G02,BT333GF
E08,RT_BC_152,01G03,BT333GF
E08,RT_BC_152,01G04,BT333GF
E08,RT_BC_152,01G05,BT333GF
E08,RT_BC_152,01G06,BT333GF
E08,RT_BC_152,01G07,BT333GF
E08,RT_BC_152,01G08,BT333GF
E08,RT_BC_152,01G09,BT333GF
E08,RT_BC_152,01G10,BT333GF
E08,RT_BC_152,01G11,BT333GF
E08,RT_BC_152,01G12,BT333GF
E08,RT_BC_152,01H01,BT333GF
E08,RT_BC_152,01H02,BT333GF
E08,RT_BC_152,01H03,BT333GF
E08,RT_BC_152,01H04,BT333GF
E08,RT_BC_152,01H05,BT333GF
E08,RT_BC_152,01H06,BT333GF
E08,RT_BC_152,01H07,BT333GF
E08,RT_BC_152,01H08,BT333GF
E08,RT_BC_152,01H09,BT333GF
E08,RT_BC_152,01H10,BT333GF
E08,RT_BC_152,01H11,BT333GF
E08,RT_BC_152,01H12,BT333GF
E08,RT_BC_152,02A01,BT333GF
E08,RT_BC_152,02A02,BT333GF
E08,RT_BC_152,02A03,BT333GF
E08,RT_BC_152,02A04,BT333GF
E08,RT_BC_152,02A05,BT333GF
E08,RT_BC_152,02A06,BT333GF
E08,RT_BC_152,02A07,BT333GF
E08,RT_BC_152,02A08,BT333GF
E08,RT_BC_152,02A09,BT333GF
E08,RT_BC_152,02A10,BT333GF
E08,RT_BC_152,02A11,BT333GF
E08,RT_BC_152,02A12,BT333GF
E08,RT_BC_152,02B01,BT333GF
E08,RT_BC_152,02B02,BT333GF
E08,RT_BC_152,02B03,BT333GF
E08,RT_BC_152,02B04,BT333GF
E08,RT_BC_152,02B05,BT333GF
E08,RT_BC_152,02B06,BT333GF
E08,RT_BC_152,02B07,BT333GF
E08,RT_BC_152,02B08,BT333GF
E08,RT_BC_152,02B09,BT333GF
E08,RT_BC_152,02B10,BT333GF
E08,RT_BC_152,02B11,BT333GF
E08,RT_BC_152,02B12,BT333GF
E08,RT_BC_152,02C01,BT333GF
E08,RT_BC_152,02C02,BT333GF
E08,RT_BC_152,02C03,BT333GF
E08,RT_BC_152,02C04,BT333GF
E08,RT_BC_152,02C05,BT333GF
E08,RT_BC_152,02C06,BT333GF
E08,RT_BC_152,02C07,BT333GF
E08,RT_BC_152,02C08,BT333GF
E08,RT_BC_152,02C09,BT333GF
E08,RT_BC_152,02C10,BT333GF
E08,RT_BC_152,02C11,BT333GF
E08,RT_BC_152,02C12,BT333GF
E08,RT_BC_152,02D01,BT333GF
E08,RT_BC_152,02D02,BT333GF
E08,RT_BC_152,02D03,BT333GF
E08,RT_BC_152,02D04,BT333GF
E08,RT_BC_152,02D05,BT333GF
E08,RT_BC_152,02D06,BT333GF
E08,RT_BC_152,02D07,BT333GF
E08,RT_BC_152,02D08,BT333GF
E08,RT_BC_152,02D09,BT333GF
E08,RT_BC_152,02D10,BT333GF
E08,RT_BC_152,02D11,BT333GF
E08,RT_BC_152,02D12,BT333GF
E08,RT_BC_152,02E01,BT333GF
E08,RT_BC_152,02E02,BT333GF
E08,RT_BC_152,02E03,BT333GF
E08,RT_BC_152,02E04,BT333GF
E08,RT_BC_152,02E05,BT333GF
E08,RT_BC_152,02E06,BT333GF
E08,RT_BC_152,02E07,BT333GF
E08,RT_BC_152,02E08,BT333GF
E08,RT_BC_152,02E09,BT333GF
E08,RT_BC_152,02E10,BT333GF
E08,RT_BC_152,02E11,BT333GF
E08,RT_BC_152,02E12,BT333GF
E08,RT_BC_152,02F01,BT333GF
E08,RT_BC_152,02F02,BT333GF
E08,RT_BC_152,02F03,BT333GF
E08,RT_BC_152,02F04,BT333GF
E08,RT_BC_152,02F05,BT333GF
E08,RT_BC_152,02F06,BT333GF
E08,RT_BC_152,02F07,BT333GF
E08,RT_BC_152,02F08,BT333GF
E08,RT_BC_152,02F09,BT333GF
E08,RT_BC_152,02F10,BT333GF
E08,RT_BC_152,02F11,BT333GF
E08,RT_BC_152,02F12,BT333GF
E08,RT_BC_152,02G01,BT333GF
E08,RT_BC_152,02G02,BT333GF
E08,RT_BC_152,02G03,BT333GF
E08,RT_BC_152,02G04,BT333GF
E08,RT_BC_152,02G05,BT333GF
E08,RT_BC_152,02G06,BT333GF
E08,RT_BC_152,02G07,BT333GF
E08,RT_BC_152,02G08,BT333GF
E08,RT_BC_152,02G09,BT333GF
E08,RT_BC_152,02G10,BT333GF
E08,RT_BC_152,02G11,BT333GF
E08,RT_BC_152,02G12,BT333GF
E08,RT_BC_152,02H01,BT333GF
E08,RT_BC_152,02H02,BT333GF
E08,RT_BC_152,02H03,BT333GF
E08,RT_BC_152,02H04,BT333GF
E08,RT_BC_152,02H05,BT333GF
E08,RT_BC_152,02H06,BT333GF
E08,RT_BC_152,02H07,BT333GF
E08,RT_BC_152,02H08,BT333GF
E08,RT_BC_152,02H09,BT333GF
E08,RT_BC_152,02H10,BT333GF
E08,RT_BC_152,02H11,BT333GF
E08,RT_BC_152,02H12,BT333GF
E08,RT_BC_152,03A01,BT333GF
E08,RT_BC_152,03A02,BT333GF
E08,RT_BC_152,03A03,BT333GF
E08,RT_BC_152,03A04,BT333GF
E08,RT_BC_152,03A05,BT333GF
E08,RT_BC_152,03A06,BT333GF
E08,RT_BC_152,03A07,BT333GF
E08,RT_BC_152,03A08,BT333GF
E08,RT_BC_152,03A09,BT333GF
E08,RT_BC_152,03A10,BT333GF
E08,RT_BC_152,03A11,BT333GF
E08,RT_BC_152,03A12,BT333GF
E08,RT_BC_152,03B01,BT333GF
E08,RT_BC_152,03B02,BT333GF
E08,RT_BC_152,03B03,BT333GF
E08,RT_BC_152,03B04,BT333GF
E08,RT_BC_152,03B05,BT333GF
E08,RT_BC_152,03B06,BT333GF
E08,RT_BC_152,03B07,BT333GF
E08,RT_BC_152,03B08,BT333GF
E08,RT_BC_152,03B09,BT333GF
E08,RT_BC_152,03B10,BT333GF
E08,RT_BC_152,03B11,BT333GF
E08,RT_BC_152,03B12,BT333GF
E08,RT_BC_152,03C01,BT333GF
E08,RT_BC_152,03C02,BT333GF
E08,RT_BC_152,03C03,BT333GF
E08,RT_BC_152,03C04,BT333GF
E08,RT_BC_152,03C05,BT333GF
E08,RT_BC_152,03C06,BT333GF
E08,RT_BC_152,03C07,BT333GF
E08,RT_BC_152,03C08,BT333GF
E08,RT_BC_152,03C09,BT333GF
E08,RT_BC_152,03C10,BT333GF
E08,RT_BC_152,03C11,BT333GF
E08,RT_BC_152,03C12,BT333GF
E08,RT_BC_152,03D01,BT333GF
E08,RT_BC_152,03D02,BT333GF
E08,RT_BC_152,03D03,BT333GF
E08,RT_BC_152,03D04,BT333GF
E08,RT_BC_152,03D05,BT333GF
E08,RT_BC_152,03D06,BT333GF
E08,RT_BC_152,03D07,BT333GF
E08,RT_BC_152,03D08,BT333GF
E08,RT_BC_152,03D09,BT333GF
E08,RT_BC_152,03D10,BT333GF
E08,RT_BC_152,03D11,BT333GF
E08,RT_BC_152,03D12,BT333GF
E08,RT_BC_152,03E01,BT333GF
E08,RT_BC_152,03E02,BT333GF
E08,RT_BC_152,03E03,BT333GF
E08,RT_BC_152,03E04,BT333GF
E08,RT_BC_152,03E05,BT333GF
E08,RT_BC_152,03E06,BT333GF
E08,RT_BC_152,03E07,BT333GF
E08,RT_BC_152,03E08,BT333GF
E08,RT_BC_152,03E09,BT333GF
E08,RT_BC_152,03E10,BT333GF
E08,RT_BC_152,03E11,BT333GF
E08,RT_BC_152,03E12,BT333GF
E08,RT_BC_152,03F01,BT333GF
E08,RT_BC_152,03F02,BT333GF
E08,RT_BC_152,03F03,BT333GF
E08,RT_BC_152,03F04,BT333GF
E08,RT_BC_152,03F05,BT333GF
E08,RT_BC_152,03F06,BT333GF
E08,RT_BC_152,03F07,BT333GF
E08,RT_BC_152,03F08,BT333GF
E08,RT_BC_152,03F09,BT333GF
E08,RT_BC_152,03F10,BT333GF
E08,RT_BC_152,03F11,BT333GF
E08,RT_BC_152,03F12,BT333GF
E08,RT_BC_152,03G01,BT333GF
E08,RT_BC_152,03G02,BT333GF
E08,RT_BC_152,03G03,BT333GF
E08,RT_BC_152,03G04,BT333GF
E08,RT_BC_152,03G05,BT333GF
E08,RT_BC_152,03G06,BT333GF
E08,RT_BC_152,03G07,BT333GF
E08,RT_BC_152,03G08,BT333GF
E08,RT_BC_152,03G09,BT333GF
E08,RT_BC_152,03G10,BT333GF
E08,RT_BC_152,03G11,BT333GF
E08,RT_BC_152,03G12,BT333GF
E08,RT_BC_152,03H01,BT333GF
E08,RT_BC_152,03H02,BT333GF
E08,RT_BC_152,03H03,BT333GF
E08,RT_BC_152,03H04,BT333GF
E08,RT_BC_152,03H05,BT333GF
E08,RT_BC_152,03H06,BT333GF
E08,RT_BC_152,03H07,BT333GF
E08,RT_BC_152,03H08,BT333GF
E08,RT_BC_152,03H09,BT333GF
E08,RT_BC_152,03H10,BT333GF
E08,RT_BC_152,03H11,BT333GF
E08,RT_BC_152,03H12,BT333GF
F01,RT_BC_157,01A01,BT112GF
F01,RT_BC_157,01A02,BT112GF
F01,RT_BC_157,01A03,BT112GF
F01,RT_BC_157,01A04,BT112GF
F01,RT_BC_157,01A05,BT112GF
F01,RT_BC_157,01A06,BT112GF
F01,RT_BC_157,01A07,BT112GF
F01,RT_BC_157,01A08,BT112GF
F01,RT_BC_157,01A09,BT112GF
F01,RT_BC_157,01A10,BT112GF
F01,RT_BC_157,01A11,BT112GF
F01,RT_BC_157,01A12,BT112GF
F01,RT_BC_157,01B01,BT112GF
F01,RT_BC_157,01B02,BT112GF
F01,RT_BC_157,01B03,BT112GF
F01,RT_BC_157,01B04,BT112GF
F01,RT_BC_157,01B05,BT112GF
F01,RT_BC_157,01B06,BT112GF
F01,RT_BC_157,01B07,BT112GF
F01,RT_BC_157,01B08,BT112GF
F01,RT_BC_157,01B09,BT112GF
F01,RT_BC_157,01B10,BT112GF
F01,RT_BC_157,01B11,BT112GF
F01,RT_BC_157,01B12,BT112GF
F01,RT_BC_157,01C01,BT112GF
F01,RT_BC_157,01C02,BT112GF
F01,RT_BC_157,01C03,BT112GF
F01,RT_BC_157,01C04,BT112GF
F01,RT_BC_157,01C05,BT112GF
F01,RT_BC_157,01C06,BT112GF
F01,RT_BC_157,01C07,BT112GF
F01,RT_BC_157,01C08,BT112GF
F01,RT_BC_157,01C09,BT112GF
F01,RT_BC_157,01C10,BT112GF
F01,RT_BC_157,01C11,BT112GF
F01,RT_BC_157,01C12,BT112GF
F01,RT_BC_157,01D01,BT112GF
F01,RT_BC_157,01D02,BT112GF
F01,RT_BC_157,01D03,BT112GF
F01,RT_BC_157,01D04,BT112GF
F01,RT_BC_157,01D05,BT112GF
F01,RT_BC_157,01D06,BT112GF
F01,RT_BC_157,01D07,BT112GF
F01,RT_BC_157,01D08,BT112GF
F01,RT_BC_157,01D09,BT112GF
F01,RT_BC_157,01D10,BT112GF
F01,RT_BC_157,01D11,BT112GF
F01,RT_BC_157,01D12,BT112GF
F01,RT_BC_157,01E01,BT112GF
F01,RT_BC_157,01E02,BT112GF
F01,RT_BC_157,01E03,BT112GF
F01,RT_BC_157,01E04,BT112GF
F01,RT_BC_157,01E05,BT112GF
F01,RT_BC_157,01E06,BT112GF
F01,RT_BC_157,01E07,BT112GF
F01,RT_BC_157,01E08,BT112GF
F01,RT_BC_157,01E09,BT112GF
F01,RT_BC_157,01E10,BT112GF
F01,RT_BC_157,01E11,BT112GF
F01,RT_BC_157,01E12,BT112GF
F01,RT_BC_157,01F01,BT112GF
F01,RT_BC_157,01F02,BT112GF
F01,RT_BC_157,01F03,BT112GF
F01,RT_BC_157,01F04,BT112GF
F01,RT_BC_157,01F05,BT112GF
F01,RT_BC_157,01F06,BT112GF
F01,RT_BC_157,01F07,BT112GF
F01,RT_BC_157,01F08,BT112GF
F01,RT_BC_157,01F09,BT112GF
F01,RT_BC_157,01F10,BT112GF
F01,RT_BC_157,01F11,BT112GF
F01,RT_BC_157,01F12,BT112GF
F01,RT_BC_157,01G01,BT112GF
F01,RT_BC_157,01G02,BT112GF
F01,RT_BC_157,01G03,BT112GF
F01,RT_BC_157,01G04,BT112GF
F01,RT_BC_157,01G05,BT112GF
F01,RT_BC_157,01G06,BT112GF
F01,RT_BC_157,01G07,BT112GF
F01,RT_BC_157,01G08,BT112GF
F01,RT_BC_157,01G09,BT112GF
F01,RT_BC_157,01G10,BT112GF
F01,RT_BC_157,01G11,BT112GF
F01,RT_BC_157,01G12,BT112GF
F01,RT_BC_157,01H01,BT112GF
F01,RT_BC_157,01H02,BT112GF
F01,RT_BC_157,01H03,BT112GF
F01,RT_BC_157,01H04,BT112GF
F01,RT_BC_157,01H05,BT112GF
F01,RT_BC_157,01H06,BT112GF
F01,RT_BC_157,01H07,BT112GF
F01,RT_BC_157,01H08,BT112GF
F01,RT_BC_157,01H09,BT112GF
F01,RT_BC_157,01H10,BT112GF
F01,RT_BC_157,01H11,BT112GF
F01,RT_BC_157,01H12,BT112GF
F01,RT_BC_157,02A01,BT112GF
F01,RT_BC_157,02A02,BT112GF
F01,RT_BC_157,02A03,BT112GF
F01,RT_BC_157,02A04,BT112GF
F01,RT_BC_157,02A05,BT112GF
F01,RT_BC_157,02A06,BT112GF
F01,RT_BC_157,02A07,BT112GF
F01,RT_BC_157,02A08,BT112GF
F01,RT_BC_157,02A09,BT112GF
F01,RT_BC_157,02A10,BT112GF
F01,RT_BC_157,02A11,BT112GF
F01,RT_BC_157,02A12,BT112GF
F01,RT_BC_157,02B01,BT112GF
F01,RT_BC_157,02B02,BT112GF
F01,RT_BC_157,02B03,BT112GF
F01,RT_BC_157,02B04,BT112GF
F01,RT_BC_157,02B05,BT112GF
F01,RT_BC_157,02B06,BT112GF
F01,RT_BC_157,02B07,BT112GF
F01,RT_BC_157,02B08,BT112GF
F01,RT_BC_157,02B09,BT112GF
F01,RT_BC_157,02B10,BT112GF
F01,RT_BC_157,02B11,BT112GF
F01,RT_BC_157,02B12,BT112GF
F01,RT_BC_157,02C01,BT112GF
F01,RT_BC_157,02C02,BT112GF
F01,RT_BC_157,02C03,BT112GF
F01,RT_BC_157,02C04,BT112GF
F01,RT_BC_157,02C05,BT112GF
F01,RT_BC_157,02C06,BT112GF
F01,RT_BC_157,02C07,BT112GF
F01,RT_BC_157,02C08,BT112GF
F01,RT_BC_157,02C09,BT112GF
F01,RT_BC_157,02C10,BT112GF
F01,RT_BC_157,02C11,BT112GF
F01,RT_BC_157,02C12,BT112GF
F01,RT_BC_157,02D01,BT112GF
F01,RT_BC_157,02D02,BT112GF
F01,RT_BC_157,02D03,BT112GF
F01,RT_BC_157,02D04,BT112GF
F01,RT_BC_157,02D05,BT112GF
F01,RT_BC_157,02D06,BT112GF
F01,RT_BC_157,02D07,BT112GF
F01,RT_BC_157,02D08,BT112GF
F01,RT_BC_157,02D09,BT112GF
F01,RT_BC_157,02D10,BT112GF
F01,RT_BC_157,02D11,BT112GF
F01,RT_BC_157,02D12,BT112GF
F01,RT_BC_157,02E01,BT112GF
F01,RT_BC_157,02E02,BT112GF
F01,RT_BC_157,02E03,BT112GF
F01,RT_BC_157,02E04,BT112GF
F01,RT_BC_157,02E05,BT112GF
F01,RT_BC_157,02E06,BT112GF
F01,RT_BC_157,02E07,BT112GF
F01,RT_BC_157,02E08,BT112GF
F01,RT_BC_157,02E09,BT112GF
F01,RT_BC_157,02E10,BT112GF
F01,RT_BC_157,02E11,BT112GF
F01,RT_BC_157,02E12,BT112GF
F01,RT_BC_157,02F01,BT112GF
F01,RT_BC_157,02F02,BT112GF
F01,RT_BC_157,02F03,BT112GF
F01,RT_BC_157,02F04,BT112GF
F01,RT_BC_157,02F05,BT112GF
F01,RT_BC_157,02F06,BT112GF
F01,RT_BC_157,02F07,BT112GF
F01,RT_BC_157,02F08,BT112GF
F01,RT_BC_157,02F09,BT112GF
F01,RT_BC_157,02F10,BT112GF
F01,RT_BC_157,02F11,BT112GF
F01,RT_BC_157,02F12,BT112GF
F01,RT_BC_157,02G01,BT112GF
F01,RT_BC_157,02G02,BT112GF
F01,RT_BC_157,02G03,BT112GF
F01,RT_BC_157,02G04,BT112GF
F01,RT_BC_157,02G05,BT112GF
F01,RT_BC_157,02G06,BT112GF
F01,RT_BC_157,02G07,BT112GF
F01,RT_BC_157,02G08,BT112GF
F01,RT_BC_157,02G09,BT112GF
F01,RT_BC_157,02G10,BT112GF
F01,RT_BC_157,02G11,BT112GF
F01,RT_BC_157,02G12,BT112GF
F01,RT_BC_157,02H01,BT112GF
F01,RT_BC_157,02H02,BT112GF
F01,RT_BC_157,02H03,BT112GF
F01,RT_BC_157,02H04,BT112GF
F01,RT_BC_157,02H05,BT112GF
F01,RT_BC_157,02H06,BT112GF
F01,RT_BC_157,02H07,BT112GF
F01,RT_BC_157,02H08,BT112GF
F01,RT_BC_157,02H09,BT112GF
F01,RT_BC_157,02H10,BT112GF
F01,RT_BC_157,02H11,BT112GF
F01,RT_BC_157,02H12,BT112GF
F01,RT_BC_157,03A01,BT112GF
F01,RT_BC_157,03A02,BT112GF
F01,RT_BC_157,03A03,BT112GF
F01,RT_BC_157,03A04,BT112GF
F01,RT_BC_157,03A05,BT112GF
F01,RT_BC_157,03A06,BT112GF
F01,RT_BC_157,03A07,BT112GF
F01,RT_BC_157,03A08,BT112GF
F01,RT_BC_157,03A09,BT112GF
F01,RT_BC_157,03A10,BT112GF
F01,RT_BC_157,03A11,BT112GF
F01,RT_BC_157,03A12,BT112GF
F01,RT_BC_157,03B01,BT112GF
F01,RT_BC_157,03B02,BT112GF
F01,RT_BC_157,03B03,BT112GF
F01,RT_BC_157,03B04,BT112GF
F01,RT_BC_157,03B05,BT112GF
F01,RT_BC_157,03B06,BT112GF
F01,RT_BC_157,03B07,BT112GF
F01,RT_BC_157,03B08,BT112GF
F01,RT_BC_157,03B09,BT112GF
F01,RT_BC_157,03B10,BT112GF
F01,RT_BC_157,03B11,BT112GF
F01,RT_BC_157,03B12,BT112GF
F01,RT_BC_157,03C01,BT112GF
F01,RT_BC_157,03C02,BT112GF
F01,RT_BC_157,03C03,BT112GF
F01,RT_BC_157,03C04,BT112GF
F01,RT_BC_157,03C05,BT112GF
F01,RT_BC_157,03C06,BT112GF
F01,RT_BC_157,03C07,BT112GF
F01,RT_BC_157,03C08,BT112GF
F01,RT_BC_157,03C09,BT112GF
F01,RT_BC_157,03C10,BT112GF
F01,RT_BC_157,03C11,BT112GF
F01,RT_BC_157,03C12,BT112GF
F01,RT_BC_157,03D01,BT112GF
F01,RT_BC_157,03D02,BT112GF
F01,RT_BC_157,03D03,BT112GF
F01,RT_BC_157,03D04,BT112GF
F01,RT_BC_157,03D05,BT112GF
F01,RT_BC_157,03D06,BT112GF
F01,RT_BC_157,03D07,BT112GF
F01,RT_BC_157,03D08,BT112GF
F01,RT_BC_157,03D09,BT112GF
F01,RT_BC_157,03D10,BT112GF
F01,RT_BC_157,03D11,BT112GF
F01,RT_BC_157,03D12,BT112GF
F01,RT_BC_157,03E01,BT112GF
F01,RT_BC_157,03E02,BT112GF
F01,RT_BC_157,03E03,BT112GF
F01,RT_BC_157,03E04,BT112GF
F01,RT_BC_157,03E05,BT112GF
F01,RT_BC_157,03E06,BT112GF
F01,RT_BC_157,03E07,BT112GF
F01,RT_BC_157,03E08,BT112GF
F01,RT_BC_157,03E09,BT112GF
F01,RT_BC_157,03E10,BT112GF
F01,RT_BC_157,03E11,BT112GF
F01,RT_BC_157,03E12,BT112GF
F01,RT_BC_157,03F01,BT112GF
F01,RT_BC_157,03F02,BT112GF
F01,RT_BC_157,03F03,BT112GF
F01,RT_BC_157,03F04,BT112GF
F01,RT_BC_157,03F05,BT112GF
F01,RT_BC_157,03F06,BT112GF
F01,RT_BC_157,03F07,BT112GF
F01,RT_BC_157,03F08,BT112GF
F01,RT_BC_157,03F09,BT112GF
F01,RT_BC_157,03F10,BT112GF
F01,RT_BC_157,03F11,BT112GF
F01,RT_BC_157,03F12,BT112GF
F01,RT_BC_157,03G01,BT112GF
F01,RT_BC_157,03G02,BT112GF
F01,RT_BC_157,03G03,BT112GF
F01,RT_BC_157,03G04,BT112GF
F01,RT_BC_157,03G05,BT112GF
F01,RT_BC_157,03G06,BT112GF
F01,RT_BC_157,03G07,BT112GF
F01,RT_BC_157,03G08,BT112GF
F01,RT_BC_157,03G09,BT112GF
F01,RT_BC_157,03G10,BT112GF
F01,RT_BC_157,03G11,BT112GF
F01,RT_BC_157,03G12,BT112GF
F01,RT_BC_157,03H01,BT112GF
F01,RT_BC_157,03H02,BT112GF
F01,RT_BC_157,03H03,BT112GF
F01,RT_BC_157,03H04,BT112GF
F01,RT_BC_157,03H05,BT112GF
F01,RT_BC_157,03H06,BT112GF
F01,RT_BC_157,03H07,BT112GF
F01,RT_BC_157,03H08,BT112GF
F01,RT_BC_157,03H09,BT112GF
F01,RT_BC_157,03H10,BT112GF
F01,RT_BC_157,03H11,BT112GF
F01,RT_BC_157,03H12,BT112GF
F02,RT_BC_158,01A01,BT112GF
F02,RT_BC_158,01A02,BT112GF
F02,RT_BC_158,01A03,BT112GF
F02,RT_BC_158,01A04,BT112GF
F02,RT_BC_158,01A05,BT112GF
F02,RT_BC_158,01A06,BT112GF
F02,RT_BC_158,01A07,BT112GF
F02,RT_BC_158,01A08,BT112GF
F02,RT_BC_158,01A09,BT112GF
F02,RT_BC_158,01A10,BT112GF
F02,RT_BC_158,01A11,BT112GF
F02,RT_BC_158,01A12,BT112GF
F02,RT_BC_158,01B01,BT112GF
F02,RT_BC_158,01B02,BT112GF
F02,RT_BC_158,01B03,BT112GF
F02,RT_BC_158,01B04,BT112GF
F02,RT_BC_158,01B05,BT112GF
F02,RT_BC_158,01B06,BT112GF
F02,RT_BC_158,01B07,BT112GF
F02,RT_BC_158,01B08,BT112GF
F02,RT_BC_158,01B09,BT112GF
F02,RT_BC_158,01B10,BT112GF
F02,RT_BC_158,01B11,BT112GF
F02,RT_BC_158,01B12,BT112GF
F02,RT_BC_158,01C01,BT112GF
F02,RT_BC_158,01C02,BT112GF
F02,RT_BC_158,01C03,BT112GF
F02,RT_BC_158,01C04,BT112GF
F02,RT_BC_158,01C05,BT112GF
F02,RT_BC_158,01C06,BT112GF
F02,RT_BC_158,01C07,BT112GF
F02,RT_BC_158,01C08,BT112GF
F02,RT_BC_158,01C09,BT112GF
F02,RT_BC_158,01C10,BT112GF
F02,RT_BC_158,01C11,BT112GF
F02,RT_BC_158,01C12,BT112GF
F02,RT_BC_158,01D01,BT112GF
F02,RT_BC_158,01D02,BT112GF
F02,RT_BC_158,01D03,BT112GF
F02,RT_BC_158,01D04,BT112GF
F02,RT_BC_158,01D05,BT112GF
F02,RT_BC_158,01D06,BT112GF
F02,RT_BC_158,01D07,BT112GF
F02,RT_BC_158,01D08,BT112GF
F02,RT_BC_158,01D09,BT112GF
F02,RT_BC_158,01D10,BT112GF
F02,RT_BC_158,01D11,BT112GF
F02,RT_BC_158,01D12,BT112GF
F02,RT_BC_158,01E01,BT112GF
F02,RT_BC_158,01E02,BT112GF
F02,RT_BC_158,01E03,BT112GF
F02,RT_BC_158,01E04,BT112GF
F02,RT_BC_158,01E05,BT112GF
F02,RT_BC_158,01E06,BT112GF
F02,RT_BC_158,01E07,BT112GF
F02,RT_BC_158,01E08,BT112GF
F02,RT_BC_158,01E09,BT112GF
F02,RT_BC_158,01E10,BT112GF
F02,RT_BC_158,01E11,BT112GF
F02,RT_BC_158,01E12,BT112GF
F02,RT_BC_158,01F01,BT112GF
F02,RT_BC_158,01F02,BT112GF
F02,RT_BC_158,01F03,BT112GF
F02,RT_BC_158,01F04,BT112GF
F02,RT_BC_158,01F05,BT112GF
F02,RT_BC_158,01F06,BT112GF
